"SequenceName","OriginalName","segNumber","accn","isName","subtype","host","birdOrder","wildDomestic","bird","continent","country","place","dateTxt","decDate"
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Viet Nam/TG-023/2004|2004.45205479452","H5N1_Avian_DQ094259_A/chicken/Viet Nam/TG-023/2004_Viet Nam_2004//_7 (MP)",7,"DQ094259","A/chicken/Viet Nam/TG-023/2004","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Viet Nam","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Viet Nam/8/2005|2005.45205479452","H5N1_Avian_CY016852_A/chicken/Viet Nam/8/2005_Viet Nam_2005//_7 (MP)",7,"CY016852","A/chicken/Viet Nam/8/2005","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Viet Nam","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Ca Mau/1180/2006|2006.98630136986","H5N1_Avian_JX420209_A/chicken/Ca Mau/1180/2006_Viet Nam_2006/12/27_7 (MP)",7,"JX420209","A/chicken/Ca Mau/1180/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Ca Mau","2006/12/27",2006.98630136986
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Hanoi/45/2007|2007.45205479452","H5N1_Avian_JX420145_A/chicken/Hanoi/45/2007_Viet Nam_2007//_7 (MP)",7,"JX420145","A/chicken/Hanoi/45/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Hanoi","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Soc Trang/5/2012|2012.45753424658","H5N1_Avian_AB818508_A/chicken/Soc Trang/5/2012_Viet Nam_2012/06/17_7 (MP)",7,"AB818508","A/chicken/Soc Trang/5/2012","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Soc Trang","2012/06/17",2012.45753424658
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Xinjiang/53/2005|2005.45205479452","H5N1_Avian_HM172138_A/chicken/Xinjiang/53/2005_China_2005//_7 (MP)",7,"HM172138","A/chicken/Xinjiang/53/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Xinjiang","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Xinjiang/28/2006|2006.45205479452","H5N1_Avian_HM172144_A/chicken/Xinjiang/28/2006_China_2006//_7 (MP)",7,"HM172144","A/chicken/Xinjiang/28/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Xinjiang","2006//",2006.45205479452
"H5N1_Avian_acc_Wild_Europe_Belgium_A/crested eagle/Belgium/01/2004|2004.45205479452","H5N1_Avian_DQ256136_A/crested eagle/Belgium/01/2004_Belgium_2004//_7 (MP)",7,"DQ256136","A/crested eagle/Belgium/01/2004","H5N1","Avian","acc","Wild","crested eagle","Europe","Belgium","Belgium","2004//",2004.45205479452
"H5N1_Avian_acc_Wild_Asia_Japan_A/mountain hawk-eagle/Kumamoto/1/07|2007.45205479452","H5N1_Avian_AB525194_A/mountain hawk-eagle/Kumamoto/1/07_Japan_2007//_7 (MP)",7,"AB525194","A/mountain hawk-eagle/Kumamoto/1/07","H5N1","Avian","acc","Wild","mountain hawk-eagle","Asia","Japan","Kumamoto","2007//",2007.45205479452
"H5N1_Avian_acc_Wild_Asia_South Korea_A/Eurasian eagle owl/Korea/23/2010|2010.90136986301","H5N1_Avian_JQ710460_A/Eurasian eagle owl/Korea/23/2010_South Korea_2010/11/26_7 (MP)",7,"JQ710460","A/Eurasian eagle owl/Korea/23/2010","H5N1","Avian","acc","Wild","Eurasian eagle owl","Asia","South Korea","Korea","2010/11/26",2010.90136986301
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus olor/Astrakhan/Ast05-2-10/2005|2005.90136986301","H5N1_Avian_DQ434888_A/Cygnus olor/Astrakhan/Ast05-2-10/2005_Russia_2005/11/26_7 (MP)",7,"DQ434888","A/Cygnus olor/Astrakhan/Ast05-2-10/2005","H5N1","Avian","ans","Wild","Cygnus olor","Asia","Russia","Astrakhan","2005/11/26",2005.90136986301
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus olor/Caspian Sea/2006|2006.45205479452","H5N1_Avian_CY063863_A/Cygnus olor/Caspian Sea/2006_Russia_2006//_7 (MP)",7,"CY063863","A/Cygnus olor/Caspian Sea/2006","H5N1","Avian","ans","Wild","Cygnus olor","Asia","Russia","Caspian Sea","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Europe_Croatia_A/cygnus olor/Croatia/1/2005|2005.45205479452","H5N1_Avian_CY016820_A/cygnus olor/Croatia/1/2005_Croatia_2005//_7 (MP)",7,"CY016820","A/cygnus olor/Croatia/1/2005","H5N1","Avian","ans","Wild","cygnus olor","Europe","Croatia","Croatia","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Fujian/1/2011|2011.18630136986","H5N1_Avian_JX534592_A/wild duck/Fujian/1/2011_China_2011/03/10_7 (MP)",7,"JX534592","A/wild duck/Fujian/1/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Fujian","2011/03/10",2011.18630136986
"H5N1_Avian_ans_Wild_Europe_Germany_A/teal/Germany/WV632/2005|2005.89863013699","H5N1_Avian_CY061888_A/teal/Germany/WV632/2005_Germany_2005/11/25_7 (MP)",7,"CY061888","A/teal/Germany/WV632/2005","H5N1","Avian","ans","Wild","teal","Europe","Germany","Germany","2005/11/25",2005.89863013699
"H5N1_Avian_ans_Wild_Europe_Germany_A/swan/Germany/R65/2006|2006.12328767123","H5N1_Avian_DQ464356_A/swan/Germany/R65/2006_Germany_2006/02/_7 (MP)",7,"DQ464356","A/swan/Germany/R65/2006","H5N1","Avian","ans","Wild","swan","Europe","Germany","Germany","2006/02/",2006.12328767123
"H5N1_Avian_ans_Wild_Europe_Germany_A/mute swan/Germany/R1359/2007|2007.45205479452","H5N1_Avian_AM913998_A/mute swan/Germany/R1359/2007_Germany_2007//_7 (MP)",7,"AM913998","A/mute swan/Germany/R1359/2007","H5N1","Avian","ans","Wild","mute swan","Europe","Germany","Germany","2007//",2007.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Guangdong/314/2004|2004.45205479452","H5N1_Avian_AY950242_A/wild duck/Guangdong/314/2004_China_2004//_7 (MP)",7,"AY950242","A/wild duck/Guangdong/314/2004","H5N1","Avian","ans","Wild","wild duck","Asia","China","Guangdong","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/swan/Guangxi/307/2004|2004.45205479452","H5N1_Avian_AY950243_A/swan/Guangxi/307/2004_China_2004//_7 (MP)",7,"AY950243","A/swan/Guangxi/307/2004","H5N1","Avian","ans","Wild","swan","Asia","China","Guangxi","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_Hong Kong_A/waterfowl/Hong Kong/378.5/2001|2001.45205479452","H5N1_Avian_GU186693_A/waterfowl/Hong Kong/378.5/2001_Hong Kong_2001//_7 (MP)",7,"GU186693","A/waterfowl/Hong Kong/378.5/2001","H5N1","Avian","ans","Wild","waterfowl","Asia","Hong Kong","Hong Kong","2001//",2001.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/mallard/Huadong/Y/2003|2003.45205479452","H5N1_Avian_EU195419_A/mallard/Huadong/Y/2003_China_2003//_7 (MP)",7,"EU195419","A/mallard/Huadong/Y/2003","H5N1","Avian","ans","Wild","mallard","Asia","China","Huadong","2003//",2003.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/mallard/Huadong/hn/2005|2005.45205479452","H5N1_Avian_EU195411_A/mallard/Huadong/hn/2005_China_2005//_7 (MP)",7,"EU195411","A/mallard/Huadong/hn/2005","H5N1","Avian","ans","Wild","mallard","Asia","China","Huadong","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Hunan/021/2005|2005.45205479452","H5N1_Avian_EU329180_A/wild duck/Hunan/021/2005_China_2005//_7 (MP)",7,"EU329180","A/wild duck/Hunan/021/2005","H5N1","Avian","ans","Wild","wild duck","Asia","China","Hunan","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Europe_Hungary_A/mute swan/Hungary/3472/2006|2006.09863013699","H5N1_Avian_FJ445227_A/mute swan/Hungary/3472/2006_Hungary_2006/02/06_7 (MP)",7,"FJ445227","A/mute swan/Hungary/3472/2006","H5N1","Avian","ans","Wild","mute swan","Europe","Hungary","Hungary","2006/02/06",2006.09863013699
"H5N1_Avian_ans_Wild_Asia_Iran_A/Cygnus cygnus/Iran/754/2006|2006.45205479452","H5N1_Avian_CY016780_A/Cygnus cygnus/Iran/754/2006_Iran_2006//_7 (MP)",7,"CY016780","A/Cygnus cygnus/Iran/754/2006","H5N1","Avian","ans","Wild","Cygnus cygnus","Asia","Iran","Iran","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Europe_Italy_A/mallard/Italy/3401/2005|2005.45205479452","H5N1_Avian_CY021398_A/mallard/Italy/3401/2005_Italy_2005//_7 (MP)",7,"CY021398","A/mallard/Italy/3401/2005","H5N1","Avian","ans","Wild","mallard","Europe","Italy","Italy","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Europe_Italy_A/cygnus olor/Italy/808/2006|2006.45205479452","H5N1_Avian_CY020350_A/cygnus olor/Italy/808/2006_Italy_2006//_7 (MP)",7,"CY020350","A/cygnus olor/Italy/808/2006","H5N1","Avian","ans","Wild","cygnus olor","Europe","Italy","Italy","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/whooper swan/Hokkaido/1/2008|2008.45205479452","H5N1_Avian_AB436553_A/whooper swan/Hokkaido/1/2008_Japan_2008//_7 (MP)",7,"AB436553","A/whooper swan/Hokkaido/1/2008","H5N1","Avian","ans","Wild","whooper swan","Asia","Japan","Hokkaido","2008//",2008.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/mallard/Hokkaido/24/2009|2009.45205479452","H5N1_Avian_AB530995_A/mallard/Hokkaido/24/2009_Japan_2009//_7 (MP)",7,"AB530995","A/mallard/Hokkaido/24/2009","H5N1","Avian","ans","Wild","mallard","Asia","Japan","Hokkaido","2009//",2009.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/mute swan/Toyama/1/2010|2010.95342465753","H5N1_Avian_AB684093_A/mute swan/Toyama/1/2010_Japan_2010/12/_7 (MP)",7,"AB684093","A/mute swan/Toyama/1/2010","H5N1","Avian","ans","Wild","mute swan","Asia","Japan","Toyama","2010/12/",2010.95342465753
"H5N1_Avian_ans_Wild_Asia_Japan_A/mandarin duck/Miyazaki/22M-765/2011|2011.2","H5N1_Avian_AB684231_A/mandarin duck/Miyazaki/22M-765/2011_Japan_2011/03/_7 (MP)",7,"AB684231","A/mandarin duck/Miyazaki/22M-765/2011","H5N1","Avian","ans","Wild","mandarin duck","Asia","Japan","Miyazaki","2011/03/",2011.2
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Jilin/HF/2011|2011.31232876712","H5N1_Avian_JX534576_A/wild duck/Jilin/HF/2011_China_2011/04/25_7 (MP)",7,"JX534576","A/wild duck/Jilin/HF/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Jilin","2011/04/25",2011.31232876712
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus cygnus/Krasnodar/329/07|2007.67945205479","H5N1_Avian_EU257633_A/Cygnus cygnus/Krasnodar/329/07_Russia_2007/09/06_7 (MP)",7,"EU257633","A/Cygnus cygnus/Krasnodar/329/07","H5N1","Avian","ans","Wild","Cygnus cygnus","Asia","Russia","Krasnodar","2007/09/06",2007.67945205479
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Liaoning/8/2006|2006.45205479452","H5N1_Avian_HM172146_A/wild duck/Liaoning/8/2006_China_2006//_7 (MP)",7,"HM172146","A/wild duck/Liaoning/8/2006","H5N1","Avian","ans","Wild","wild duck","Asia","China","Liaoning","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/bar-headed goose/Mongolia/1/05|2005.53424657534","H5N1_Avian_AB239305_A/bar-headed goose/Mongolia/1/05_Mongolia_2005/07/_7 (MP)",7,"AB239305","A/bar-headed goose/Mongolia/1/05","H5N1","Avian","ans","Wild","bar-headed goose","Asia","Mongolia","Mongolia","2005/07/",2005.53424657534
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/common goldeneye/Mongolia/12/2006|2006.36712328767","H5N1_Avian_AB284327_A/common goldeneye/Mongolia/12/2006_Mongolia_2006/05/_7 (MP)",7,"AB284327","A/common goldeneye/Mongolia/12/2006","H5N1","Avian","ans","Wild","common goldeneye","Asia","Mongolia","Mongolia","2006/05/",2006.36712328767
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/bar-headed goose/Mongolia/X53/2009|2009.53424657534","H5N1_Avian_AB523770_A/bar-headed goose/Mongolia/X53/2009_Mongolia_2009/07/_7 (MP)",7,"AB523770","A/bar-headed goose/Mongolia/X53/2009","H5N1","Avian","ans","Wild","bar-headed goose","Asia","Mongolia","Mongolia","2009/07/",2009.53424657534
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/whooper swan/Mongolia/1/2010|2010.36712328767","H5N1_Avian_AB569351_A/whooper swan/Mongolia/1/2010_Mongolia_2010/05/_7 (MP)",7,"AB569351","A/whooper swan/Mongolia/1/2010","H5N1","Avian","ans","Wild","whooper swan","Asia","Mongolia","Mongolia","2010/05/",2010.36712328767
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Novosibirsk/29/2005|2005.45205479452","H5N1_Avian_DQ234077_A/grebe/Novosibirsk/29/2005_Russia_2005//_7 (MP)",7,"DQ234077","A/grebe/Novosibirsk/29/2005","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Novosibirsk","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Qinghai/3/2005|2005.45205479452","H5N1_Avian_HM172457_A/bar-headed goose/Qinghai/3/2005_China_2005//_7 (MP)",7,"HM172457","A/bar-headed goose/Qinghai/3/2005","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Qinghai","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Qinghai/1-HVRI/2006|2006.45205479452","H5N1_Avian_HM172132_A/bar-headed goose/Qinghai/1-HVRI/2006_China_2006//_7 (MP)",7,"HM172132","A/bar-headed goose/Qinghai/1-HVRI/2006","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Qinghai","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/great crested-grebe/Qinghai/1/2009|2009.36712328767","H5N1_Avian_CY063321_A/great crested-grebe/Qinghai/1/2009_China_2009/05/15_7 (MP)",7,"CY063321","A/great crested-grebe/Qinghai/1/2009","H5N1","Avian","ans","Wild","great crested-grebe","Asia","China","Qinghai","2009/05/15",2009.36712328767
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Shandong/628/2011|2011.28219178082","H5N1_Avian_JX534568_A/wild duck/Shandong/628/2011_China_2011/04/14_7 (MP)",7,"JX534568","A/wild duck/Shandong/628/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Shandong","2011/04/14",2011.28219178082
"H5N1_Avian_ans_Wild_Asia_China_A/swan/Shanghai/10/2009|2009.03835616438","H5N1_Avian_JF975564_A/swan/Shanghai/10/2009_China_2009/01/_7 (MP)",7,"JF975564","A/swan/Shanghai/10/2009","H5N1","Avian","ans","Wild","swan","Asia","China","Shanghai","2009/01/",2009.03835616438
"H5N1_Avian_ans_Wild_Europe_Slovenia_A/swan/Slovenia/760/2006|2006.45205479452","H5N1_Avian_CY017044_A/swan/Slovenia/760/2006_Slovenia_2006//_7 (MP)",7,"CY017044","A/swan/Slovenia/760/2006","H5N1","Avian","ans","Wild","swan","Europe","Slovenia","Slovenia","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_South Korea_A/wild duck/Korea/SNU50-5/2009|2009.73698630137","H5N1_Avian_JX497771_A/wild duck/Korea/SNU50-5/2009_South Korea_2009/09/27_7 (MP)",7,"JX497771","A/wild duck/Korea/SNU50-5/2009","H5N1","Avian","ans","Wild","wild duck","Asia","South Korea","Korea","2009/09/27",2009.73698630137
"H5N1_Avian_ans_Wild_Asia_South Korea_A/mandarin duck/Korea/PSC24-24/2010|2010.98904109589","H5N1_Avian_JQ710452_A/mandarin duck/Korea/PSC24-24/2010_South Korea_2010/12/28_7 (MP)",7,"JQ710452","A/mandarin duck/Korea/PSC24-24/2010","H5N1","Avian","ans","Wild","mandarin duck","Asia","South Korea","Korea","2010/12/28",2010.98904109589
"H5N1_Avian_ans_Wild_Asia_Thailand_A/little grebe/Thailand/Phichit-01/2004|2004.45205479452","H5N1_Avian_DQ407247_A/little grebe/Thailand/Phichit-01/2004_Thailand_2004//_7 (MP)",7,"DQ407247","A/little grebe/Thailand/Phichit-01/2004","H5N1","Avian","ans","Wild","little grebe","Asia","Thailand","Thailand","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Tibet/8/2006|2006.45205479452","H5N1_Avian_HM172128_A/bar-headed goose/Tibet/8/2006_China_2006//_7 (MP)",7,"HM172128","A/bar-headed goose/Tibet/8/2006","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/Tyv06-2/06|2006.47671232877","H5N1_Avian_DQ852604_A/grebe/Tyva/Tyv06-2/06_Russia_2006/06/24_7 (MP)",7,"DQ852604","A/grebe/Tyva/Tyv06-2/06","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2006/06/24",2006.47671232877
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/3/2009|2009.47123287671","H5N1_Avian_GQ386148_A/grebe/Tyva/3/2009_Russia_2009/06/22_7 (MP)",7,"GQ386148","A/grebe/Tyva/3/2009","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2009/06/22",2009.47123287671
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/2/2010|2010.47123287671","H5N1_Avian_HQ630843_A/grebe/Tyva/2/2010_Russia_2010/06/22_7 (MP)",7,"HQ630843","A/grebe/Tyva/2/2010","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2010/06/22",2010.47123287671
"H5N1_Avian_cic_Wild_Asia_Cambodia_A/marabou stork/Cambodia/TM068/2011|2011.53150684932","H5N1_Avian_JQ701715_A/marabou stork/Cambodia/TM068/2011_Cambodia_2011/07/14_7 (MP)",7,"JQ701715","A/marabou stork/Cambodia/TM068/2011","H5N1","Avian","cic","Wild","marabou stork","Asia","Cambodia","Cambodia","2011/07/14",2011.53150684932
"H5N1_Avian_cic_Wild_Asia_Thailand_A/openbill stork/Thailand/VSMU-4-NSN/2004|2004.09589041096","H5N1_Avian_HM627916_A/openbill stork/Thailand/VSMU-4-NSN/2004_Thailand_2004/02/05_7 (MP)",7,"HM627916","A/openbill stork/Thailand/VSMU-4-NSN/2004","H5N1","Avian","cic","Wild","openbill stork","Asia","Thailand","Thailand","2004/02/05",2004.09589041096
"H5N1_Avian_cic_Wild_Asia_Thailand_A/open-billed stork/Nakhonsawan/BBD3616M/05|2005.45205479452","H5N1_Avian_EF112367_A/open-billed stork/Nakhonsawan/BBD3616M/05_Thailand_2005//_7 (MP)",7,"EF112367","A/open-billed stork/Nakhonsawan/BBD3616M/05","H5N1","Avian","cic","Wild","open-billed stork","Asia","Thailand","Nakhonsawan","2005//",2005.45205479452
"H5N1_Avian_fal_Wild_Asia_Hong Kong_A/peregrine falcon/Hong Kong/2142/2008|2008.45205479452","H5N1_Avian_CY036272_A/peregrine falcon/Hong Kong/2142/2008_Hong Kong_2008//_7 (MP)",7,"CY036272","A/peregrine falcon/Hong Kong/2142/2008","H5N1","Avian","fal","Wild","peregrine falcon","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_fal_Wild_Asia_Japan_A/peregrine falcon/Aomori/7/2011|2011.2","H5N1_Avian_AB629716_A/peregrine falcon/Aomori/7/2011_Japan_2011/03/15_7 (MP)",7,"AB629716","A/peregrine falcon/Aomori/7/2011","H5N1","Avian","fal","Wild","peregrine falcon","Asia","Japan","Aomori","2011/03/15",2011.2
"H5N1_Avian_fal_Wild_Asia_Kuwait_A/saker falcon/Kuwait/0286/2007|2007.45205479452","H5N1_Avian_EU700512_A/saker falcon/Kuwait/0286/2007_Kuwait_2007//_7 (MP)",7,"EU700512","A/saker falcon/Kuwait/0286/2007","H5N1","Avian","fal","Wild","saker falcon","Asia","Kuwait","Kuwait","2007//",2007.45205479452
"H5N1_Avian_fal_Wild_Asia_Saudi Arabia_A/falcon/Saudi Arabia/D1795/2005|2005.45205479452","H5N1_Avian_EU748906_A/falcon/Saudi Arabia/D1795/2005_Saudi Arabia_2005//_7 (MP)",7,"EU748906","A/falcon/Saudi Arabia/D1795/2005","H5N1","Avian","fal","Wild","falcon","Asia","Saudi Arabia","Saudi Arabia","2005//",2005.45205479452
"H5N1_Avian_fal_Wild_Asia_Saudi Arabia_A/falcon/Saudi Arabia/D1936/2007|2007.45205479452","H5N1_Avian_CY035244_A/falcon/Saudi Arabia/D1936/2007_Saudi Arabia_2007//_7 (MP)",7,"CY035244","A/falcon/Saudi Arabia/D1936/2007","H5N1","Avian","fal","Wild","falcon","Asia","Saudi Arabia","Saudi Arabia","2007//",2007.45205479452
"H5N1_Avian_gru_Wild_Asia_Japan_A/hooded crane/Kagoshima/4612J004/2010|2010.45205479452","H5N1_Avian_AB760274_A/hooded crane/Kagoshima/4612J004/2010_Japan_2010//_7 (MP)",7,"AB760274","A/hooded crane/Kagoshima/4612J004/2010","H5N1","Avian","gru","Wild","hooded crane","Asia","Japan","Kagoshima","2010//",2010.45205479452
"H5N1_Avian_gru_Wild_Asia_Japan_A/hooded crane/Kagoshima/110214-3/2011|2011.45205479452","H5N1_Avian_AB760282_A/hooded crane/Kagoshima/110214-3/2011_Japan_2011//_7 (MP)",7,"AB760282","A/hooded crane/Kagoshima/110214-3/2011","H5N1","Avian","gru","Wild","hooded crane","Asia","Japan","Kagoshima","2011//",2011.45205479452
"H5N1_Avian_pas_Wild_Asia_Hong Kong_A/magpie robin/Hong Kong/1097/2008|2008.45205479452","H5N1_Avian_CY036256_A/magpie robin/Hong Kong/1097/2008_Hong Kong_2008//_7 (MP)",7,"CY036256","A/magpie robin/Hong Kong/1097/2008","H5N1","Avian","pas","Wild","magpie robin","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_pas_Wild_Asia_Japan_A/crow/Osaka/102/2004|2004.45205479452","H5N1_Avian_AB189064_A/crow/Osaka/102/2004_Japan_2004//_7 (MP)",7,"AB189064","A/crow/Osaka/102/2004","H5N1","Avian","pas","Wild","crow","Asia","Japan","Osaka","2004//",2004.45205479452
"H5N1_Avian_pas_Wild_Asia_Laos_A/pigeon/Laos/P0022/2007|2007.45205479452","H5N1_Avian_CY040902_A/pigeon/Laos/P0022/2007_Laos_2007//_7 (MP)",7,"CY040902","A/pigeon/Laos/P0022/2007","H5N1","Avian","pas","Wild","pigeon","Asia","Laos","Laos","2007//",2007.45205479452
"H5N1_Avian_pas_Wild_Asia_China_A/pied magpie/Liaoning/7/2006|2006.45205479452","H5N1_Avian_HM172460_A/pied magpie/Liaoning/7/2006_China_2006//_7 (MP)",7,"HM172460","A/pied magpie/Liaoning/7/2006","H5N1","Avian","pas","Wild","pied magpie","Asia","China","Liaoning","2006//",2006.45205479452
"H5N1_Avian_pas_Wild_Asia_Russia_A/pigeon/Rostov-on-Don/6/2007|2007.95068493151","H5N1_Avian_EU441935_A/pigeon/Rostov-on-Don/6/2007_Russia_2007/12/14_7 (MP)",7,"EU441935","A/pigeon/Rostov-on-Don/6/2007","H5N1","Avian","pas","Wild","pigeon","Asia","Russia","Rostov-on-Don","2007/12/14",2007.95068493151
"H5N1_Avian_pas_Wild_Asia_Thailand_A/pigeon/Thailand/VSMU-7-NPT/2004|2004.45205479452","H5N1_Avian_AB576205_A/pigeon/Thailand/VSMU-7-NPT/2004_Thailand_2004//_7 (MP)",7,"AB576205","A/pigeon/Thailand/VSMU-7-NPT/2004","H5N1","Avian","pas","Wild","pigeon","Asia","Thailand","Thailand","2004//",2004.45205479452
"H5N1_Avian_pas_Wild_Asia_Thailand_A/tree sparrow/Rachaburi/VSMU-16-RBR/2005|2005.45205479452","H5N1_Avian_AB450641_A/tree sparrow/Rachaburi/VSMU-16-RBR/2005_Thailand_2005//_7 (MP)",7,"AB450641","A/tree sparrow/Rachaburi/VSMU-16-RBR/2005","H5N1","Avian","pas","Wild","tree sparrow","Asia","Thailand","Rachaburi","2005//",2005.45205479452
"H5N1_Avian_pas_Wild_Asia_China_A/shrike/Tibet/13/2006|2006.45205479452","H5N1_Avian_HM172131_A/shrike/Tibet/13/2006_China_2006//_7 (MP)",7,"HM172131","A/shrike/Tibet/13/2006","H5N1","Avian","pas","Wild","shrike","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/egret/Hong Kong/757.2/2003|2003.45205479452","H5N1_Avian_AY676046_A/egret/Hong Kong/757.2/2003_Hong Kong_2003//_7 (MP)",7,"AY676046","A/egret/Hong Kong/757.2/2003","H5N1","Avian","pel","Wild","egret","Asia","Hong Kong","Hong Kong","2003//",2003.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/little egret/Hong Kong/8550/2007|2007.45205479452","H5N1_Avian_CY036200_A/little egret/Hong Kong/8550/2007_Hong Kong_2007//_7 (MP)",7,"CY036200","A/little egret/Hong Kong/8550/2007","H5N1","Avian","pel","Wild","little egret","Asia","Hong Kong","Hong Kong","2007//",2007.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/grey heron/Hong Kong/1046/2008|2008.45205479452","H5N1_Avian_CY036248_A/grey heron/Hong Kong/1046/2008_Hong Kong_2008//_7 (MP)",7,"CY036248","A/grey heron/Hong Kong/1046/2008","H5N1","Avian","pel","Wild","grey heron","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_pel_Wild_Asia_China_A/great cormorant/Tibet/12/2006|2006.45205479452","H5N1_Avian_HM172121_A/great cormorant/Tibet/12/2006_China_2006//_7 (MP)",7,"HM172121","A/great cormorant/Tibet/12/2006","H5N1","Avian","pel","Wild","great cormorant","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_psi_Wild_Asia_China_A/parrot/Guangdong/C99/2005|2005.08493150685","H5N1_Avian_JX013491_A/parrot/Guangdong/C99/2005_China_2005/02/01_7 (MP)",7,"JX013491","A/parrot/Guangdong/C99/2005","H5N1","Avian","psi","Wild","parrot","Asia","China","Guangdong","2005/02/01",2005.08493150685
"H5N1_Avian_str_Wild_Africa_Nigeria_A/ostrich/Nigeria/1047-25/2006|2006.45205479452","H5N1_Avian_CY016916_A/ostrich/Nigeria/1047-25/2006_Nigeria_2006//_7 (MP)",7,"CY016916","A/ostrich/Nigeria/1047-25/2006","H5N1","Avian","str","Wild","ostrich","Africa","Nigeria","Nigeria","2006//",2006.45205479452
"H5N1_Avian_str_Wild_Asia_China_A/ostrich/Suzhou/097/2003|2003.28767123288","H5N1_Avian_JF732740_A/ostrich/Suzhou/097/2003_China_2003/04/16_7 (MP)",7,"JF732740","A/ostrich/Suzhou/097/2003","H5N1","Avian","str","Wild","ostrich","Asia","China","Suzhou","2003/04/16",2003.28767123288
