"SequenceName","OriginalName","segNumber","accn","isName","subtype","host","birdOrder","wildDomestic","bird","continent","country","place","dateTxt","decDate"
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Viet Nam/TG-023/2004|2004.45205479452","H5N1_Avian_DQ099787_A/chicken/Viet Nam/TG-023/2004_Viet Nam_2004//_3 (PA)",3,"DQ099787","A/chicken/Viet Nam/TG-023/2004","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Viet Nam","2004//",2004.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Viet Nam/8/2005|2005.45205479452","H5N1_Avian_CY016856_A/chicken/Viet Nam/8/2005_Viet Nam_2005//_3 (PA)",3,"CY016856","A/chicken/Viet Nam/8/2005","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Viet Nam","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Ca Mau/1180/2006|2006.98630136986","H5N1_Avian_JX420205_A/chicken/Ca Mau/1180/2006_Viet Nam_2006/12/27_3 (PA)",3,"JX420205","A/chicken/Ca Mau/1180/2006","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Ca Mau","2006/12/27",2006.98630136986
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Hanoi/45/2007|2007.45205479452","H5N1_Avian_JX420141_A/chicken/Hanoi/45/2007_Viet Nam_2007//_3 (PA)",3,"JX420141","A/chicken/Hanoi/45/2007","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Hanoi","2007//",2007.45205479452
"H5N1_Avian_gal_Domestic_Asia_Viet Nam_A/chicken/Soc Trang/5/2012|2012.45753424658","H5N1_Avian_AB818504_A/chicken/Soc Trang/5/2012_Viet Nam_2012/06/17_3 (PA)",3,"AB818504","A/chicken/Soc Trang/5/2012","H5N1","Avian","gal","Domestic","chicken","Asia","Viet Nam","Soc Trang","2012/06/17",2012.45753424658
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Xinjiang/53/2005|2005.45205479452","H5N1_Avian_HM172350_A/chicken/Xinjiang/53/2005_China_2005//_3 (PA)",3,"HM172350","A/chicken/Xinjiang/53/2005","H5N1","Avian","gal","Domestic","chicken","Asia","China","Xinjiang","2005//",2005.45205479452
"H5N1_Avian_gal_Domestic_Asia_China_A/chicken/Xinjiang/28/2006|2006.45205479452","H5N1_Avian_HM172346_A/chicken/Xinjiang/28/2006_China_2006//_3 (PA)",3,"HM172346","A/chicken/Xinjiang/28/2006","H5N1","Avian","gal","Domestic","chicken","Asia","China","Xinjiang","2006//",2006.45205479452
"H5N1_Avian_acc_Wild_Europe_Belgium_A/crested eagle/Belgium/01/2004|2004.45205479452","H5N1_Avian_DQ454103_A/crested eagle/Belgium/01/2004_Belgium_2004//_3 (PA)",3,"DQ454103","A/crested eagle/Belgium/01/2004","H5N1","Avian","acc","Wild","crested eagle","Europe","Belgium","Belgium","2004//",2004.45205479452
"H5N1_Avian_acc_Wild_Asia_Japan_A/mountain hawk-eagle/Kumamoto/1/07|2007.45205479452","H5N1_Avian_AB525190_A/mountain hawk-eagle/Kumamoto/1/07_Japan_2007//_3 (PA)",3,"AB525190","A/mountain hawk-eagle/Kumamoto/1/07","H5N1","Avian","acc","Wild","mountain hawk-eagle","Asia","Japan","Kumamoto","2007//",2007.45205479452
"H5N1_Avian_acc_Wild_Asia_South Korea_A/Eurasian eagle owl/Korea/23/2010|2010.90136986301","H5N1_Avian_JQ710456_A/Eurasian eagle owl/Korea/23/2010_South Korea_2010/11/26_3 (PA)",3,"JQ710456","A/Eurasian eagle owl/Korea/23/2010","H5N1","Avian","acc","Wild","Eurasian eagle owl","Asia","South Korea","Korea","2010/11/26",2010.90136986301
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus olor/Astrakhan/Ast05-2-10/2005|2005.90136986301","H5N1_Avian_DQ434891_A/Cygnus olor/Astrakhan/Ast05-2-10/2005_Russia_2005/11/26_3 (PA)",3,"DQ434891","A/Cygnus olor/Astrakhan/Ast05-2-10/2005","H5N1","Avian","ans","Wild","Cygnus olor","Asia","Russia","Astrakhan","2005/11/26",2005.90136986301
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus olor/Caspian Sea/2006|2006.45205479452","H5N1_Avian_CY063859_A/Cygnus olor/Caspian Sea/2006_Russia_2006//_3 (PA)",3,"CY063859","A/Cygnus olor/Caspian Sea/2006","H5N1","Avian","ans","Wild","Cygnus olor","Asia","Russia","Caspian Sea","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Europe_Croatia_A/cygnus olor/Croatia/1/2005|2005.45205479452","H5N1_Avian_CY016824_A/cygnus olor/Croatia/1/2005_Croatia_2005//_3 (PA)",3,"CY016824","A/cygnus olor/Croatia/1/2005","H5N1","Avian","ans","Wild","cygnus olor","Europe","Croatia","Croatia","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Fujian/1/2011|2011.18630136986","H5N1_Avian_JX534588_A/wild duck/Fujian/1/2011_China_2011/03/10_3 (PA)",3,"JX534588","A/wild duck/Fujian/1/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Fujian","2011/03/10",2011.18630136986
"H5N1_Avian_ans_Wild_Europe_Germany_A/teal/Germany/WV632/2005|2005.89863013699","H5N1_Avian_CY061884_A/teal/Germany/WV632/2005_Germany_2005/11/25_3 (PA)",3,"CY061884","A/teal/Germany/WV632/2005","H5N1","Avian","ans","Wild","teal","Europe","Germany","Germany","2005/11/25",2005.89863013699
"H5N1_Avian_ans_Wild_Europe_Germany_A/swan/Germany/R65/2006|2006.12328767123","H5N1_Avian_DQ464360_A/swan/Germany/R65/2006_Germany_2006/02/_3 (PA)",3,"DQ464360","A/swan/Germany/R65/2006","H5N1","Avian","ans","Wild","swan","Europe","Germany","Germany","2006/02/",2006.12328767123
"H5N1_Avian_ans_Wild_Europe_Germany_A/mute swan/Germany/R1359/2007|2007.45205479452","H5N1_Avian_FM174391_A/mute swan/Germany/R1359/2007_Germany_2007//_3 (PA)",3,"FM174391","A/mute swan/Germany/R1359/2007","H5N1","Avian","ans","Wild","mute swan","Europe","Germany","Germany","2007//",2007.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Guangdong/314/2004|2004.45205479452","H5N1_Avian_AY950270_A/wild duck/Guangdong/314/2004_China_2004//_3 (PA)",3,"AY950270","A/wild duck/Guangdong/314/2004","H5N1","Avian","ans","Wild","wild duck","Asia","China","Guangdong","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/swan/Guangxi/307/2004|2004.45205479452","H5N1_Avian_AY950271_A/swan/Guangxi/307/2004_China_2004//_3 (PA)",3,"AY950271","A/swan/Guangxi/307/2004","H5N1","Avian","ans","Wild","swan","Asia","China","Guangxi","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_Hong Kong_A/waterfowl/Hong Kong/378.5/2001|2001.45205479452","H5N1_Avian_GU186697_A/waterfowl/Hong Kong/378.5/2001_Hong Kong_2001//_3 (PA)",3,"GU186697","A/waterfowl/Hong Kong/378.5/2001","H5N1","Avian","ans","Wild","waterfowl","Asia","Hong Kong","Hong Kong","2001//",2001.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/mallard/Huadong/Y/2003|2003.45205479452","H5N1_Avian_EU195415_A/mallard/Huadong/Y/2003_China_2003//_3 (PA)",3,"EU195415","A/mallard/Huadong/Y/2003","H5N1","Avian","ans","Wild","mallard","Asia","China","Huadong","2003//",2003.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/mallard/Huadong/hn/2005|2005.45205479452","H5N1_Avian_EU195407_A/mallard/Huadong/hn/2005_China_2005//_3 (PA)",3,"EU195407","A/mallard/Huadong/hn/2005","H5N1","Avian","ans","Wild","mallard","Asia","China","Huadong","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Hunan/021/2005|2005.45205479452","H5N1_Avian_EU329176_A/wild duck/Hunan/021/2005_China_2005//_3 (PA)",3,"EU329176","A/wild duck/Hunan/021/2005","H5N1","Avian","ans","Wild","wild duck","Asia","China","Hunan","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Europe_Hungary_A/mute swan/Hungary/3472/2006|2006.09863013699","H5N1_Avian_FJ445231_A/mute swan/Hungary/3472/2006_Hungary_2006/02/06_3 (PA)",3,"FJ445231","A/mute swan/Hungary/3472/2006","H5N1","Avian","ans","Wild","mute swan","Europe","Hungary","Hungary","2006/02/06",2006.09863013699
"H5N1_Avian_ans_Wild_Asia_Iran_A/Cygnus cygnus/Iran/754/2006|2006.45205479452","H5N1_Avian_CY016784_A/Cygnus cygnus/Iran/754/2006_Iran_2006//_3 (PA)",3,"CY016784","A/Cygnus cygnus/Iran/754/2006","H5N1","Avian","ans","Wild","Cygnus cygnus","Asia","Iran","Iran","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Europe_Italy_A/mallard/Italy/3401/2005|2005.45205479452","H5N1_Avian_CY021402_A/mallard/Italy/3401/2005_Italy_2005//_3 (PA)",3,"CY021402","A/mallard/Italy/3401/2005","H5N1","Avian","ans","Wild","mallard","Europe","Italy","Italy","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Europe_Italy_A/cygnus olor/Italy/808/2006|2006.45205479452","H5N1_Avian_CY020354_A/cygnus olor/Italy/808/2006_Italy_2006//_3 (PA)",3,"CY020354","A/cygnus olor/Italy/808/2006","H5N1","Avian","ans","Wild","cygnus olor","Europe","Italy","Italy","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/whooper swan/Hokkaido/1/2008|2008.45205479452","H5N1_Avian_AB436549_A/whooper swan/Hokkaido/1/2008_Japan_2008//_3 (PA)",3,"AB436549","A/whooper swan/Hokkaido/1/2008","H5N1","Avian","ans","Wild","whooper swan","Asia","Japan","Hokkaido","2008//",2008.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/mallard/Hokkaido/24/2009|2009.45205479452","H5N1_Avian_AB530991_A/mallard/Hokkaido/24/2009_Japan_2009//_3 (PA)",3,"AB530991","A/mallard/Hokkaido/24/2009","H5N1","Avian","ans","Wild","mallard","Asia","Japan","Hokkaido","2009//",2009.45205479452
"H5N1_Avian_ans_Wild_Asia_Japan_A/mute swan/Toyama/1/2010|2010.95342465753","H5N1_Avian_AB684090_A/mute swan/Toyama/1/2010_Japan_2010/12/_3 (PA)",3,"AB684090","A/mute swan/Toyama/1/2010","H5N1","Avian","ans","Wild","mute swan","Asia","Japan","Toyama","2010/12/",2010.95342465753
"H5N1_Avian_ans_Wild_Asia_Japan_A/mandarin duck/Miyazaki/22M-765/2011|2011.2","H5N1_Avian_AB684228_A/mandarin duck/Miyazaki/22M-765/2011_Japan_2011/03/_3 (PA)",3,"AB684228","A/mandarin duck/Miyazaki/22M-765/2011","H5N1","Avian","ans","Wild","mandarin duck","Asia","Japan","Miyazaki","2011/03/",2011.2
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Jilin/HF/2011|2011.31232876712","H5N1_Avian_JX534572_A/wild duck/Jilin/HF/2011_China_2011/04/25_3 (PA)",3,"JX534572","A/wild duck/Jilin/HF/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Jilin","2011/04/25",2011.31232876712
"H5N1_Avian_ans_Wild_Asia_Russia_A/Cygnus cygnus/Krasnodar/329/07|2007.67945205479","H5N1_Avian_EU257637_A/Cygnus cygnus/Krasnodar/329/07_Russia_2007/09/06_3 (PA)",3,"EU257637","A/Cygnus cygnus/Krasnodar/329/07","H5N1","Avian","ans","Wild","Cygnus cygnus","Asia","Russia","Krasnodar","2007/09/06",2007.67945205479
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Liaoning/8/2006|2006.45205479452","H5N1_Avian_HM172314_A/wild duck/Liaoning/8/2006_China_2006//_3 (PA)",3,"HM172314","A/wild duck/Liaoning/8/2006","H5N1","Avian","ans","Wild","wild duck","Asia","China","Liaoning","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/bar-headed goose/Mongolia/1/05|2005.53424657534","H5N1_Avian_AB239302_A/bar-headed goose/Mongolia/1/05_Mongolia_2005/07/_3 (PA)",3,"AB239302","A/bar-headed goose/Mongolia/1/05","H5N1","Avian","ans","Wild","bar-headed goose","Asia","Mongolia","Mongolia","2005/07/",2005.53424657534
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/common goldeneye/Mongolia/12/2006|2006.36712328767","H5N1_Avian_AB284323_A/common goldeneye/Mongolia/12/2006_Mongolia_2006/05/_3 (PA)",3,"AB284323","A/common goldeneye/Mongolia/12/2006","H5N1","Avian","ans","Wild","common goldeneye","Asia","Mongolia","Mongolia","2006/05/",2006.36712328767
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/bar-headed goose/Mongolia/X53/2009|2009.53424657534","H5N1_Avian_AB523766_A/bar-headed goose/Mongolia/X53/2009_Mongolia_2009/07/_3 (PA)",3,"AB523766","A/bar-headed goose/Mongolia/X53/2009","H5N1","Avian","ans","Wild","bar-headed goose","Asia","Mongolia","Mongolia","2009/07/",2009.53424657534
"H5N1_Avian_ans_Wild_Asia_Mongolia_A/whooper swan/Mongolia/1/2010|2010.36712328767","H5N1_Avian_AB569347_A/whooper swan/Mongolia/1/2010_Mongolia_2010/05/_3 (PA)",3,"AB569347","A/whooper swan/Mongolia/1/2010","H5N1","Avian","ans","Wild","whooper swan","Asia","Mongolia","Mongolia","2010/05/",2010.36712328767
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Novosibirsk/29/2005|2005.45205479452","H5N1_Avian_DQ234075_A/grebe/Novosibirsk/29/2005_Russia_2005//_3 (PA)",3,"DQ234075","A/grebe/Novosibirsk/29/2005","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Novosibirsk","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Qinghai/3/2005|2005.45205479452","H5N1_Avian_HM172474_A/bar-headed goose/Qinghai/3/2005_China_2005//_3 (PA)",3,"HM172474","A/bar-headed goose/Qinghai/3/2005","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Qinghai","2005//",2005.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Qinghai/1-HVRI/2006|2006.45205479452","H5N1_Avian_HM172332_A/bar-headed goose/Qinghai/1-HVRI/2006_China_2006//_3 (PA)",3,"HM172332","A/bar-headed goose/Qinghai/1-HVRI/2006","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Qinghai","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/great crested-grebe/Qinghai/1/2009|2009.36712328767","H5N1_Avian_CY063317_A/great crested-grebe/Qinghai/1/2009_China_2009/05/15_3 (PA)",3,"CY063317","A/great crested-grebe/Qinghai/1/2009","H5N1","Avian","ans","Wild","great crested-grebe","Asia","China","Qinghai","2009/05/15",2009.36712328767
"H5N1_Avian_ans_Wild_Asia_China_A/wild duck/Shandong/628/2011|2011.28219178082","H5N1_Avian_JX534564_A/wild duck/Shandong/628/2011_China_2011/04/14_3 (PA)",3,"JX534564","A/wild duck/Shandong/628/2011","H5N1","Avian","ans","Wild","wild duck","Asia","China","Shandong","2011/04/14",2011.28219178082
"H5N1_Avian_ans_Wild_Asia_China_A/swan/Shanghai/10/2009|2009.03835616438","H5N1_Avian_JF975560_A/swan/Shanghai/10/2009_China_2009/01/_3 (PA)",3,"JF975560","A/swan/Shanghai/10/2009","H5N1","Avian","ans","Wild","swan","Asia","China","Shanghai","2009/01/",2009.03835616438
"H5N1_Avian_ans_Wild_Europe_Slovenia_A/swan/Slovenia/760/2006|2006.45205479452","H5N1_Avian_CY017048_A/swan/Slovenia/760/2006_Slovenia_2006//_3 (PA)",3,"CY017048","A/swan/Slovenia/760/2006","H5N1","Avian","ans","Wild","swan","Europe","Slovenia","Slovenia","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_South Korea_A/wild duck/Korea/SNU50-5/2009|2009.73698630137","H5N1_Avian_JX497767_A/wild duck/Korea/SNU50-5/2009_South Korea_2009/09/27_3 (PA)",3,"JX497767","A/wild duck/Korea/SNU50-5/2009","H5N1","Avian","ans","Wild","wild duck","Asia","South Korea","Korea","2009/09/27",2009.73698630137
"H5N1_Avian_ans_Wild_Asia_South Korea_A/mandarin duck/Korea/PSC24-24/2010|2010.98904109589","H5N1_Avian_JQ710448_A/mandarin duck/Korea/PSC24-24/2010_South Korea_2010/12/28_3 (PA)",3,"JQ710448","A/mandarin duck/Korea/PSC24-24/2010","H5N1","Avian","ans","Wild","mandarin duck","Asia","South Korea","Korea","2010/12/28",2010.98904109589
"H5N1_Avian_ans_Wild_Asia_Thailand_A/little grebe/Thailand/Phichit-01/2004|2004.45205479452","H5N1_Avian_DQ407245_A/little grebe/Thailand/Phichit-01/2004_Thailand_2004//_3 (PA)",3,"DQ407245","A/little grebe/Thailand/Phichit-01/2004","H5N1","Avian","ans","Wild","little grebe","Asia","Thailand","Thailand","2004//",2004.45205479452
"H5N1_Avian_ans_Wild_Asia_China_A/bar-headed goose/Tibet/8/2006|2006.45205479452","H5N1_Avian_HM172318_A/bar-headed goose/Tibet/8/2006_China_2006//_3 (PA)",3,"HM172318","A/bar-headed goose/Tibet/8/2006","H5N1","Avian","ans","Wild","bar-headed goose","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/Tyv06-2/06|2006.47671232877","H5N1_Avian_DQ852603_A/grebe/Tyva/Tyv06-2/06_Russia_2006/06/24_3 (PA)",3,"DQ852603","A/grebe/Tyva/Tyv06-2/06","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2006/06/24",2006.47671232877
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/3/2009|2009.47123287671","H5N1_Avian_GQ386145_A/grebe/Tyva/3/2009_Russia_2009/06/22_3 (PA)",3,"GQ386145","A/grebe/Tyva/3/2009","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2009/06/22",2009.47123287671
"H5N1_Avian_ans_Wild_Asia_Russia_A/grebe/Tyva/2/2010|2010.47123287671","H5N1_Avian_HQ630840_A/grebe/Tyva/2/2010_Russia_2010/06/22_3 (PA)",3,"HQ630840","A/grebe/Tyva/2/2010","H5N1","Avian","ans","Wild","grebe","Asia","Russia","Tyva","2010/06/22",2010.47123287671
"H5N1_Avian_cic_Wild_Asia_Cambodia_A/marabou stork/Cambodia/TM068/2011|2011.53150684932","H5N1_Avian_JQ701711_A/marabou stork/Cambodia/TM068/2011_Cambodia_2011/07/14_3 (PA)",3,"JQ701711","A/marabou stork/Cambodia/TM068/2011","H5N1","Avian","cic","Wild","marabou stork","Asia","Cambodia","Cambodia","2011/07/14",2011.53150684932
"H5N1_Avian_cic_Wild_Asia_Thailand_A/openbill stork/Thailand/VSMU-4-NSN/2004|2004.09589041096","H5N1_Avian_HM627912_A/openbill stork/Thailand/VSMU-4-NSN/2004_Thailand_2004/02/05_3 (PA)",3,"HM627912","A/openbill stork/Thailand/VSMU-4-NSN/2004","H5N1","Avian","cic","Wild","openbill stork","Asia","Thailand","Thailand","2004/02/05",2004.09589041096
"H5N1_Avian_cic_Wild_Asia_Thailand_A/open-billed stork/Nakhonsawan/BBD3616M/05|2005.45205479452","H5N1_Avian_EF112269_A/open-billed stork/Nakhonsawan/BBD3616M/05_Thailand_2005//_3 (PA)",3,"EF112269","A/open-billed stork/Nakhonsawan/BBD3616M/05","H5N1","Avian","cic","Wild","open-billed stork","Asia","Thailand","Nakhonsawan","2005//",2005.45205479452
"H5N1_Avian_fal_Wild_Asia_Hong Kong_A/peregrine falcon/Hong Kong/2142/2008|2008.45205479452","H5N1_Avian_CY036268_A/peregrine falcon/Hong Kong/2142/2008_Hong Kong_2008//_3 (PA)",3,"CY036268","A/peregrine falcon/Hong Kong/2142/2008","H5N1","Avian","fal","Wild","peregrine falcon","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_fal_Wild_Asia_Japan_A/peregrine falcon/Aomori/7/2011|2011.2","H5N1_Avian_AB629712_A/peregrine falcon/Aomori/7/2011_Japan_2011/03/15_3 (PA)",3,"AB629712","A/peregrine falcon/Aomori/7/2011","H5N1","Avian","fal","Wild","peregrine falcon","Asia","Japan","Aomori","2011/03/15",2011.2
"H5N1_Avian_fal_Wild_Asia_Kuwait_A/saker falcon/Kuwait/0286/2007|2007.45205479452","H5N1_Avian_EU700508_A/saker falcon/Kuwait/0286/2007_Kuwait_2007//_3 (PA)",3,"EU700508","A/saker falcon/Kuwait/0286/2007","H5N1","Avian","fal","Wild","saker falcon","Asia","Kuwait","Kuwait","2007//",2007.45205479452
"H5N1_Avian_fal_Wild_Asia_Saudi Arabia_A/falcon/Saudi Arabia/D1795/2005|2005.45205479452","H5N1_Avian_EU748902_A/falcon/Saudi Arabia/D1795/2005_Saudi Arabia_2005//_3 (PA)",3,"EU748902","A/falcon/Saudi Arabia/D1795/2005","H5N1","Avian","fal","Wild","falcon","Asia","Saudi Arabia","Saudi Arabia","2005//",2005.45205479452
"H5N1_Avian_fal_Wild_Asia_Saudi Arabia_A/falcon/Saudi Arabia/D1936/2007|2007.45205479452","H5N1_Avian_CY035240_A/falcon/Saudi Arabia/D1936/2007_Saudi Arabia_2007//_3 (PA)",3,"CY035240","A/falcon/Saudi Arabia/D1936/2007","H5N1","Avian","fal","Wild","falcon","Asia","Saudi Arabia","Saudi Arabia","2007//",2007.45205479452
"H5N1_Avian_gru_Wild_Asia_Japan_A/hooded crane/Kagoshima/4612J004/2010|2010.45205479452","H5N1_Avian_AB760270_A/hooded crane/Kagoshima/4612J004/2010_Japan_2010//_3 (PA)",3,"AB760270","A/hooded crane/Kagoshima/4612J004/2010","H5N1","Avian","gru","Wild","hooded crane","Asia","Japan","Kagoshima","2010//",2010.45205479452
"H5N1_Avian_gru_Wild_Asia_Japan_A/hooded crane/Kagoshima/110214-3/2011|2011.45205479452","H5N1_Avian_AB760278_A/hooded crane/Kagoshima/110214-3/2011_Japan_2011//_3 (PA)",3,"AB760278","A/hooded crane/Kagoshima/110214-3/2011","H5N1","Avian","gru","Wild","hooded crane","Asia","Japan","Kagoshima","2011//",2011.45205479452
"H5N1_Avian_pas_Wild_Asia_Hong Kong_A/magpie robin/Hong Kong/1097/2008|2008.45205479452","H5N1_Avian_CY036252_A/magpie robin/Hong Kong/1097/2008_Hong Kong_2008//_3 (PA)",3,"CY036252","A/magpie robin/Hong Kong/1097/2008","H5N1","Avian","pas","Wild","magpie robin","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_pas_Wild_Asia_Japan_A/crow/Osaka/102/2004|2004.45205479452","H5N1_Avian_AB189059_A/crow/Osaka/102/2004_Japan_2004//_3 (PA)",3,"AB189059","A/crow/Osaka/102/2004","H5N1","Avian","pas","Wild","crow","Asia","Japan","Osaka","2004//",2004.45205479452
"H5N1_Avian_pas_Wild_Asia_Laos_A/pigeon/Laos/P0022/2007|2007.45205479452","H5N1_Avian_CY040898_A/pigeon/Laos/P0022/2007_Laos_2007//_3 (PA)",3,"CY040898","A/pigeon/Laos/P0022/2007","H5N1","Avian","pas","Wild","pigeon","Asia","Laos","Laos","2007//",2007.45205479452
"H5N1_Avian_pas_Wild_Asia_China_A/pied magpie/Liaoning/7/2006|2006.45205479452","H5N1_Avian_HM172476_A/pied magpie/Liaoning/7/2006_China_2006//_3 (PA)",3,"HM172476","A/pied magpie/Liaoning/7/2006","H5N1","Avian","pas","Wild","pied magpie","Asia","China","Liaoning","2006//",2006.45205479452
"H5N1_Avian_pas_Wild_Asia_Russia_A/pigeon/Rostov-on-Don/6/2007|2007.95068493151","H5N1_Avian_EU441932_A/pigeon/Rostov-on-Don/6/2007_Russia_2007/12/14_3 (PA)",3,"EU441932","A/pigeon/Rostov-on-Don/6/2007","H5N1","Avian","pas","Wild","pigeon","Asia","Russia","Rostov-on-Don","2007/12/14",2007.95068493151
"H5N1_Avian_pas_Wild_Asia_Thailand_A/pigeon/Thailand/VSMU-7-NPT/2004|2004.45205479452","H5N1_Avian_AB576201_A/pigeon/Thailand/VSMU-7-NPT/2004_Thailand_2004//_3 (PA)",3,"AB576201","A/pigeon/Thailand/VSMU-7-NPT/2004","H5N1","Avian","pas","Wild","pigeon","Asia","Thailand","Thailand","2004//",2004.45205479452
"H5N1_Avian_pas_Wild_Asia_Thailand_A/tree sparrow/Rachaburi/VSMU-16-RBR/2005|2005.45205479452","H5N1_Avian_AB450549_A/tree sparrow/Rachaburi/VSMU-16-RBR/2005_Thailand_2005//_3 (PA)",3,"AB450549","A/tree sparrow/Rachaburi/VSMU-16-RBR/2005","H5N1","Avian","pas","Wild","tree sparrow","Asia","Thailand","Rachaburi","2005//",2005.45205479452
"H5N1_Avian_pas_Wild_Asia_China_A/shrike/Tibet/13/2006|2006.45205479452","H5N1_Avian_HM172341_A/shrike/Tibet/13/2006_China_2006//_3 (PA)",3,"HM172341","A/shrike/Tibet/13/2006","H5N1","Avian","pas","Wild","shrike","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/egret/Hong Kong/757.2/2003|2003.45205479452","H5N1_Avian_AY676030_A/egret/Hong Kong/757.2/2003_Hong Kong_2003//_3 (PA)",3,"AY676030","A/egret/Hong Kong/757.2/2003","H5N1","Avian","pel","Wild","egret","Asia","Hong Kong","Hong Kong","2003//",2003.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/little egret/Hong Kong/8550/2007|2007.45205479452","H5N1_Avian_CY036196_A/little egret/Hong Kong/8550/2007_Hong Kong_2007//_3 (PA)",3,"CY036196","A/little egret/Hong Kong/8550/2007","H5N1","Avian","pel","Wild","little egret","Asia","Hong Kong","Hong Kong","2007//",2007.45205479452
"H5N1_Avian_pel_Wild_Asia_Hong Kong_A/grey heron/Hong Kong/1046/2008|2008.45205479452","H5N1_Avian_CY036244_A/grey heron/Hong Kong/1046/2008_Hong Kong_2008//_3 (PA)",3,"CY036244","A/grey heron/Hong Kong/1046/2008","H5N1","Avian","pel","Wild","grey heron","Asia","Hong Kong","Hong Kong","2008//",2008.45205479452
"H5N1_Avian_pel_Wild_Asia_China_A/great cormorant/Tibet/12/2006|2006.45205479452","H5N1_Avian_HM172317_A/great cormorant/Tibet/12/2006_China_2006//_3 (PA)",3,"HM172317","A/great cormorant/Tibet/12/2006","H5N1","Avian","pel","Wild","great cormorant","Asia","China","Tibet","2006//",2006.45205479452
"H5N1_Avian_psi_Wild_Asia_China_A/parrot/Guangdong/C99/2005|2005.08493150685","H5N1_Avian_JX013489_A/parrot/Guangdong/C99/2005_China_2005/02/01_3 (PA)",3,"JX013489","A/parrot/Guangdong/C99/2005","H5N1","Avian","psi","Wild","parrot","Asia","China","Guangdong","2005/02/01",2005.08493150685
"H5N1_Avian_str_Wild_Africa_Nigeria_A/ostrich/Nigeria/1047-25/2006|2006.45205479452","H5N1_Avian_CY016920_A/ostrich/Nigeria/1047-25/2006_Nigeria_2006//_3 (PA)",3,"CY016920","A/ostrich/Nigeria/1047-25/2006","H5N1","Avian","str","Wild","ostrich","Africa","Nigeria","Nigeria","2006//",2006.45205479452
"H5N1_Avian_str_Wild_Asia_China_A/ostrich/Suzhou/097/2003|2003.28767123288","H5N1_Avian_JF732741_A/ostrich/Suzhou/097/2003_China_2003/04/16_3 (PA)",3,"JF732741","A/ostrich/Suzhou/097/2003","H5N1","Avian","str","Wild","ostrich","Asia","China","Suzhou","2003/04/16",2003.28767123288
